species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Lettuce,Summer Green House (SGH) - bed 3 north section,"2,9",,2022-W02 Lettuce SGH3-N,harvest from 2022-W02 Lettuce SGH3-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Leek,HortasDoVale-East (HDVE) - bed 9 south section,"4,7",,2021-W39 Leek HVE09-S,harvest from 2021-W39 Leek HVE09-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Leek,HortasDoVale-East (HDVE) - bed 9 south section,"4,8",,2021-W39 Leek HVE09-S,harvest from 2021-W39 Leek HVE09-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Dill,HortasDoVale-East (HDVE) - bed 24 north section,"1,2",,2022-W01 Dill HVE24-N,harvest from 2022-W01 Dill HVE24-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Beetroot,HortasDoVale-East (HDVE) - bed 11,"5,4",,2021-W42 Beetroot HVE11-N,harvest from 2021-W42 Beetroot HVE11-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Beetroot,HortasDoVale-West (HDVW) - bed 16,"0,1",,2021-W39 Beetroot HVW16,harvest from 2021-W39 Beetroot HVW16,TRUE,2022-03-07,,,,plantings,weight,Kg
Broccoli,HortasDoVale-East (HDVE) - bed 11 north section,"2,59",,2021-W42 Broccoli HVE11-N,harvest from 2021-W42 Broccoli HVE11-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Broccoli,HortasDoVale-West (HDVW) - bed 16,"3,1",,2021-W39 Broccoli HVW16-N,harvest from 2021-W39 Broccoli HVW16-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Broccoli,HortasDoVale-West (HDVW) - bed 21,"1,3",,2021-W30 Broccoli HVW21,harvest from 2021-W30 Broccoli HVW21,TRUE,2022-03-07,,,,plantings,weight,Kg
Lambs lettuce,HortasDoVale-East (HDVE) - bed 16 north section,"1,1",,2021-W47 Lambs lettuce HVE16-N,harvest from 2021-W47 Lambs lettuce HVE16-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Spring onion,HortasDoVale-East (HDVE) - bed 10,"9,4",,2021-W35 Spring onion HVE10,harvest from 2021-W35 Spring onion HVE10,TRUE,2022-03-07,,,,plantings,weight,Kg
Carrot,HortasDoVale-East (HDVE) - bed 3,"5,3",,2021-W38 Carrot HVE03,harvest from 2021-W38 Carrot HVE03,TRUE,2022-03-07,,,,plantings,weight,Kg
Coriander,Summer Green House (SGH) - bed 2 north section,"2,025",,2021-W44 Coriander SGH2-N,harvest from 2021-W44 Coriander SGH2-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Curly kale,HortasDoVale-West (HDVW) - bed 16 north section,"0,25",,2021-W39 Curly kale HVW16-N,harvest from 2021-W39 Curly kale HVW16-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Galega kale,HortasDoVale-West (HDVW) - bed 16 north section,"0,5",,2021-W39 Galega kale HVW16-N,harvest from 2021-W39 Galega kale HVW16-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-East (HDVE) - bed 11 south section,"0,8",,2021-W42 Green cabbage HVE11-S,harvest from 2021-W42 Green cabbage HVE11-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-West (HDVW) - bed 18 north section,3,,2021-W43 Green cabbage HVW18-N,harvest from 2021-W43 Green cabbage HVW18-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 18 north section,"1,7",,2021-W43 Kolrabi HVW18-N,harvest from 2021-W43 Kolrabi HVW18-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 4 south section,1,,2021-W37 Kolrabi HVW04-S,harvest from 2021-W37 Kolrabi HVW04-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 16 north section,"3,9",,2021-W39 Dinosaur kale HVW16-N,harvest from 2021-W39 Dinosaur kale HVW16-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 9 north section,"1,25",,2021-W32 Dinosaur kale HVW09-N,harvest from 2021-W32 Dinosaur kale HVW09-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Chinese cabbage,HortasDoVale-East (HDVE) - bed 24 south section,"13,92",,2022-W01 Chinese cabbage HVE24-S,harvest from 2022-W01 Chinese cabbage HVE24-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Brussels sprouts,HortasDoVale-West (HDVW) - bed 11 south section,"0,7",,2021-W34 Brussels sprouts HVW11-S,harvest from 2021-W34 Brussels sprouts HVW11-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Spinaches,HortasDoVale-West (HDVW) - bed 15 south section,"5,09",,2021-W41 Spinaches HVW15-S,harvest from 2021-W41 Spinaches HVW15-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Broad beans,HortasDoVale-East (HDVE) - bed 14 north section,"4,9",,2021-W43 Broad beans HVE14-N,harvest from 2021-W43 Broad beans HVE14-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Fennel,HortasDoVale-West (HDVW) - bed 23 north section,"0,38",,2021-W36 Fennel bulb HVW23-N,harvest from 2021-W36 Fennel bulb HVW23-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Fennel,HortasDoVale-West (HDVW) - bed 23 north section,3,,2021-W36 Fennel bulb HVW23-N,harvest from 2021-W36 Fennel bulb HVW23-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Sprouting turnip,HortasDoVale-East (HDVE) - bed 12 south section,"0,7",,2021-W48 Sprouting turnip HVE12-S,harvest from 2021-W48 Sprouting turnip HVE12-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Sprouting turnip,HortasDoVale-East (HDVE) - bed 25 south section,"0,78",,2021-W38 Sprouting turnip HVE25-S,harvest from 2021-W38 Sprouting turnip HVE25-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 16 north section,"0,3",,2021-W46 Mizuna purple HVE16-N,harvest from 2021-W46 Mizuna purple HVE16-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 16 north section,"0,6",,2021-W46 Mizuna green HVE16-N,harvest from 2021-W46 Mizuna green HVE16-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 21 south section,"0,4",,2022-W05 Mizuna green HVE21-S,harvest from 2022-W05 Mizuna green HVE21-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"2,7",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,TRUE,2022-03-07,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"2,7",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,TRUE,2022-03-07,,,,plantings,weight,Kg
Turnip greens,HortasDoVale-East (HDVE) - bed 12 south section,"0,3",,2021-W48 Turnip greens HVE12-S,harvest from 2021-W48 Turnip greens HVE12-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Turnip,HortasDoVale-East (HDVE) - bed 13 north section,"9,8",,2021-W43 Turnip HVE13-N,harvest from 2021-W43 Turnip HVE13-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Radishes,Summer Green House (SGH) - bed 4 north section,"0,6",,2022-W01 Radishes SGH4-N,harvest from 2022-W01 Radishes SGH4-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 15 north section,"11,9",,2021-W48 Horseradish HVE15-N,harvest from 2021-W48 Horseradish HVE15-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Rucula,HortasDoVale-West (HDVW) - bed 23 north section,"0,6",,2021-W34 Rucula HVW23-N,harvest from 2021-W34 Rucula HVW23-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 3 south section,"0,6",,2021-W45 Parsley SGH3-S,harvest from 2021-W45 Parsley SGH3-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 4 north section,1,,2021-W29 Parsley SGH4-N,harvest from 2021-W29 Parsley SGH4-N,TRUE,2022-03-07,,,,plantings,weight,Kg
